episode_id,product_id,ingredient_id,therapeutic_class,dosage_form,episode_start,episode_end,duration_days,is_resolved,is_open_at_cutoff,recurrence_index,days_since_prior_episode,episode_gap_rule_days
E000551,P00285,I0074,Cardiovascular,oral liquid,2015-06-29,2015-09-27,90,1,0,0,,30
E000552,P00286,I0228,Ophthalmic,oral solid,2016-10-20,2016-12-05,46,1,0,0,,30
E000553,P00286,I0228,Ophthalmic,oral solid,2019-04-22,2019-06-26,65,1,0,1,868,30
E000554,P00286,I0228,Ophthalmic,oral solid,2020-08-02,2020-11-01,91,1,0,2,403,30
E000555,P00286,I0228,Ophthalmic,oral solid,2023-03-04,2024-12-09,646,1,0,3,853,30
E000556,P00287,I0103,Anaesthesia,inhalation,2016-05-14,2017-02-14,276,1,0,0,,30
E000557,P00287,I0103,Anaesthesia,inhalation,2017-09-24,2017-11-03,40,1,0,1,222,30
E000558,P00287,I0103,Anaesthesia,inhalation,2019-11-01,2020-02-19,110,1,0,2,728,30
E000559,P00288,I0165,Anti-infective,oral solid,2018-01-28,2018-09-02,217,1,0,0,,30
E000560,P00289,I0032,Ophthalmic,ophthalmic,2018-03-30,2018-05-28,59,1,0,0,,30
E000561,P00289,I0032,Ophthalmic,ophthalmic,2020-10-17,2020-12-16,60,1,0,1,873,30
E000562,P00290,I0335,Electrolytes / fluids,ophthalmic,2015-02-24,2015-05-30,95,1,0,0,,30
E000563,P00290,I0335,Electrolytes / fluids,ophthalmic,2016-07-06,2016-10-27,113,1,0,1,403,30
E000564,P00290,I0335,Electrolytes / fluids,ophthalmic,2017-10-25,2017-12-11,47,1,0,2,363,30
E000565,P00290,I0335,Electrolytes / fluids,ophthalmic,2019-02-12,2019-09-07,207,1,0,3,428,30
E000566,P00291,I0063,Anaesthesia,injection,2015-06-04,2016-03-18,288,1,0,0,,30
E000567,P00292,I0101,Cardiovascular,inhalation,2015-10-25,2016-02-19,117,1,0,0,,30
E000568,P00292,I0101,Cardiovascular,inhalation,2017-03-22,2017-04-20,29,1,0,1,397,30
E000569,P00293,I0015,Electrolytes / fluids,oral liquid,2017-05-25,2018-10-21,514,1,0,0,,30
E000570,P00293,I0015,Electrolytes / fluids,oral liquid,2020-10-10,2021-03-29,170,1,0,1,720,30
E000571,P00293,I0015,Electrolytes / fluids,oral liquid,2022-04-28,2023-03-18,324,1,0,2,395,30
E000572,P00294,I0391,CNS / analgesia,oral solid,2016-10-04,2017-01-04,92,1,0,0,,30
E000573,P00294,I0391,CNS / analgesia,oral solid,2017-11-27,2017-12-20,23,1,0,1,327,30
E000574,P00294,I0391,CNS / analgesia,oral solid,2019-04-18,2019-06-03,46,1,0,2,484,30
E000575,P00294,I0391,CNS / analgesia,oral solid,2021-07-12,2021-09-08,58,1,0,3,770,30
E000576,P00295,I0308,Cardiovascular,inhalation,2016-09-03,2017-01-05,124,1,0,0,,30
E000577,P00295,I0308,Cardiovascular,inhalation,2017-10-22,2017-12-31,70,1,0,1,290,30
E000578,P00295,I0308,Cardiovascular,inhalation,2018-04-07,2018-07-18,102,1,0,2,97,30
E000579,P00296,I0328,Anti-infective,oral liquid,2017-01-22,2017-02-24,33,1,0,0,,30
E000580,P00297,I0094,Anaesthesia,ophthalmic,2015-12-03,2016-04-10,129,1,0,0,,30
E000581,P00298,I0143,Electrolytes / fluids,injection,2015-03-16,2015-07-17,123,1,0,0,,30
E000582,P00298,I0143,Electrolytes / fluids,injection,2016-01-06,2016-10-10,278,1,0,1,173,30
E000583,P00298,I0143,Electrolytes / fluids,injection,2017-07-06,2017-10-11,97,1,0,2,269,30
E000584,P00299,I0232,Anti-infective,oral solid,2015-09-20,2016-05-09,232,1,0,0,,30
E000585,P00299,I0232,Anti-infective,oral solid,2017-06-10,2018-02-20,255,1,0,1,397,30
E000586,P00300,I0126,Cardiovascular,oral solid,2018-04-07,2018-06-10,64,1,0,0,,30
E000587,P00301,I0262,Respiratory,inhalation,2015-10-14,2015-12-19,66,1,0,0,,30
E000588,P00301,I0262,Respiratory,inhalation,2018-03-17,2018-08-27,163,1,0,1,819,30
E000589,P00301,I0262,Respiratory,inhalation,2018-12-27,2019-06-19,174,1,0,2,122,30
E000590,P00302,I0371,Oncology,oral liquid,2016-07-17,2017-06-08,326,1,0,0,,30
E000591,P00302,I0371,Oncology,oral liquid,2017-09-16,2017-12-16,91,1,0,1,100,30
E000592,P00302,I0371,Oncology,oral liquid,2020-04-22,2020-05-31,39,1,0,2,858,30
E000593,P00302,I0371,Oncology,oral liquid,2021-06-22,2021-12-14,175,1,0,3,387,30
E000594,P00302,I0371,Oncology,oral liquid,2022-07-27,2023-01-08,165,1,0,4,225,30
E000595,P00303,I0085,Anti-infective,oral solid,2018-02-10,2018-07-17,157,1,0,0,,30
E000596,P00303,I0085,Anti-infective,oral solid,2018-09-29,2018-12-31,93,1,0,1,74,30
E000597,P00304,I0400,Cardiovascular,oral liquid,2015-10-15,2016-08-11,301,1,0,0,,30
E000598,P00304,I0400,Cardiovascular,oral liquid,2017-07-03,2017-11-15,135,1,0,1,326,30
E000599,P00304,I0400,Cardiovascular,oral liquid,2019-03-11,2019-11-10,244,1,0,2,481,30
E000600,P00304,I0400,Cardiovascular,oral liquid,2020-12-04,2021-03-11,97,1,0,3,390,30
E000601,P00304,I0400,Cardiovascular,oral liquid,2022-01-21,2022-05-09,108,1,0,4,316,30
E000602,P00305,I0323,Endocrine,oral solid,2017-12-30,2018-01-21,22,1,0,0,,30
E000603,P00305,I0323,Endocrine,oral solid,2018-05-12,2018-11-10,182,1,0,1,111,30
E000604,P00306,I0163,Electrolytes / fluids,inhalation,2015-01-03,2015-03-07,63,1,0,0,,30
E000605,P00307,I0266,Cardiovascular,oral liquid,2017-07-27,2017-12-16,142,1,0,0,,30
E000606,P00308,I0055,Anaesthesia,oral solid,2015-09-10,2016-03-05,177,1,0,0,,30
E000607,P00309,I0003,CNS / analgesia,ophthalmic,2017-11-11,2017-12-31,50,1,0,0,,30
E000608,P00309,I0003,CNS / analgesia,ophthalmic,2019-05-18,2019-08-29,103,1,0,1,503,30
E000609,P00310,I0231,Anti-infective,ophthalmic,2016-06-17,2016-08-20,64,1,0,0,,30
E000610,P00311,I0421,Oncology,ophthalmic,2015-07-15,2015-08-15,31,1,0,0,,30
E000611,P00311,I0421,Oncology,ophthalmic,2016-09-12,2017-02-17,158,1,0,1,394,30
E000612,P00312,I0408,Anaesthesia,oral liquid,2015-11-11,2015-12-10,29,1,0,0,,30
E000613,P00313,I0232,CNS / analgesia,injection,2016-01-25,2016-03-15,50,1,0,0,,30
E000614,P00314,I0080,Anaesthesia,injection,2017-01-29,2017-04-01,62,1,0,0,,30
E000615,P00315,I0418,CNS / analgesia,injection,2015-02-10,2015-04-06,55,1,0,0,,30
E000616,P00316,I0109,Respiratory,inhalation,2017-08-28,2017-10-15,48,1,0,0,,30
E000617,P00316,I0109,Respiratory,inhalation,2019-12-02,2020-02-16,76,1,0,1,778,30
E000618,P00316,I0109,Respiratory,inhalation,2020-07-24,2021-02-04,195,1,0,2,159,30
E000619,P00317,I0340,Anti-infective,ophthalmic,2016-12-23,2017-01-17,25,1,0,0,,30
E000620,P00317,I0340,Anti-infective,ophthalmic,2017-07-05,2017-08-17,43,1,0,1,169,30
E000621,P00318,I0035,Endocrine,ophthalmic,2016-05-19,2016-08-19,92,1,0,0,,30
E000622,P00319,I0276,Electrolytes / fluids,oral solid,2015-08-04,2016-01-30,179,1,0,0,,30
E000623,P00319,I0276,Electrolytes / fluids,oral solid,2016-10-20,2017-02-06,109,1,0,1,264,30
E000624,P00320,I0418,Anaesthesia,injection,2017-11-10,2017-12-22,42,1,0,0,,30
E000625,P00321,I0082,Anti-infective,oral liquid,2016-07-10,2016-10-05,87,1,0,0,,30
E000626,P00321,I0082,Anti-infective,oral liquid,2017-09-05,2017-12-01,87,1,0,1,335,30
E000627,P00322,I0233,Anaesthesia,ophthalmic,2017-02-14,2017-04-08,53,1,0,0,,30
E000628,P00322,I0233,Anaesthesia,ophthalmic,2017-11-17,2018-02-23,98,1,0,1,223,30
E000629,P00323,I0199,Anaesthesia,oral liquid,2017-12-26,2018-04-16,111,1,0,0,,30
E000630,P00323,I0199,Anaesthesia,oral liquid,2018-09-23,2018-11-21,59,1,0,1,160,30
E000631,P00324,I0038,Anti-infective,inhalation,2018-04-09,2018-09-14,158,1,0,0,,30
E000632,P00324,I0038,Anti-infective,inhalation,2019-03-16,2019-05-06,51,1,0,1,183,30
E000633,P00325,I0250,Endocrine,oral solid,2015-11-25,2016-01-31,67,1,0,0,,30
E000634,P00325,I0250,Endocrine,oral solid,2016-08-27,2016-11-01,66,1,0,1,209,30
E000635,P00325,I0250,Endocrine,oral solid,2018-08-20,2018-10-14,55,1,0,2,657,30
E000636,P00326,I0202,Electrolytes / fluids,injection,2016-11-09,2017-03-14,125,1,0,0,,30
E000637,P00327,I0210,CNS / analgesia,injection,2016-11-30,2017-01-20,51,1,0,0,,30
E000638,P00328,I0224,Electrolytes / fluids,oral liquid,2015-03-22,2015-10-26,218,1,0,0,,30
E000639,P00328,I0224,Electrolytes / fluids,oral liquid,2016-03-08,2017-02-14,343,1,0,1,134,30
E000640,P00329,I0133,CNS / analgesia,injection,2015-12-14,2016-08-13,243,1,0,0,,30
E000641,P00330,I0430,Cardiovascular,injection,2017-08-08,2018-07-26,352,1,0,0,,30
E000642,P00330,I0430,Cardiovascular,injection,2020-03-08,2020-06-02,86,1,0,1,591,30
E000643,P00331,I0306,Oncology,injection,2018-02-01,2018-03-27,54,1,0,0,,30
E000644,P00331,I0306,Oncology,injection,2018-09-29,2018-11-29,61,1,0,1,186,30
E000645,P00331,I0306,Oncology,injection,2020-10-31,2021-03-15,135,1,0,2,702,30
E000646,P00332,I0193,Oncology,ophthalmic,2016-01-29,2016-07-02,155,1,0,0,,30
E000647,P00333,I0013,CNS / analgesia,injection,2018-01-23,2018-03-09,45,1,0,0,,30
E000648,P00333,I0013,CNS / analgesia,injection,2018-06-30,2018-08-28,59,1,0,1,113,30
E000649,P00334,I0194,Electrolytes / fluids,ophthalmic,2017-07-25,2017-09-07,44,1,0,0,,30
E000650,P00334,I0194,Electrolytes / fluids,ophthalmic,2019-07-07,2019-08-02,26,1,0,1,668,30
E000651,P00335,I0033,Ophthalmic,oral liquid,2017-11-22,2018-03-12,110,1,0,0,,30
E000652,P00336,I0417,Anti-infective,inhalation,2015-04-27,2015-06-24,58,1,0,0,,30
E000653,P00336,I0417,Anti-infective,inhalation,2017-09-13,2018-05-23,252,1,0,1,812,30
E000654,P00336,I0417,Anti-infective,inhalation,2019-08-29,2019-12-21,114,1,0,2,463,30
E000655,P00337,I0142,Electrolytes / fluids,ophthalmic,2017-07-14,2017-10-31,109,1,0,0,,30
E000656,P00337,I0142,Electrolytes / fluids,ophthalmic,2018-02-24,2018-06-17,113,1,0,1,116,30
E000657,P00338,I0135,Anti-infective,inhalation,2015-05-12,2015-06-26,45,1,0,0,,30
E000658,P00338,I0135,Anti-infective,inhalation,2015-09-03,2015-10-01,28,1,0,1,69,30
E000659,P00338,I0135,Anti-infective,inhalation,2016-08-05,2016-08-26,21,1,0,2,309,30
E000660,P00338,I0135,Anti-infective,inhalation,2018-05-18,2018-08-05,79,1,0,3,630,30
E000661,P00339,I0177,Anaesthesia,oral liquid,2015-10-31,2016-01-01,62,1,0,0,,30
E000662,P00340,I0169,Anti-infective,inhalation,2017-04-15,2017-05-13,28,1,0,0,,30
E000663,P00341,I0131,Ophthalmic,inhalation,2016-05-21,2016-09-30,132,1,0,0,,30
E000664,P00341,I0131,Ophthalmic,inhalation,2017-08-09,2017-10-16,68,1,0,1,313,30
E000665,P00341,I0131,Ophthalmic,inhalation,2018-08-22,2018-10-12,51,1,0,2,310,30
E000666,P00341,I0131,Ophthalmic,inhalation,2020-12-27,2021-11-27,335,1,0,3,807,30
E000667,P00342,I0043,Anti-infective,oral liquid,2017-10-03,2018-03-02,150,1,0,0,,30
E000668,P00343,I0303,Oncology,oral solid,2017-03-11,2017-12-14,278,1,0,0,,30
E000669,P00343,I0303,Oncology,oral solid,2019-10-06,2019-11-29,54,1,0,1,661,30
E000670,P00344,I0170,Oncology,ophthalmic,2017-06-04,2017-10-13,131,1,0,0,,30
E000671,P00345,I0338,Electrolytes / fluids,oral liquid,2015-04-14,2015-06-23,70,1,0,0,,30
E000672,P00345,I0338,Electrolytes / fluids,oral liquid,2017-01-09,2017-05-13,124,1,0,1,566,30
E000673,P00345,I0338,Electrolytes / fluids,oral liquid,2019-01-05,2019-06-03,149,1,0,2,602,30
E000674,P00345,I0338,Electrolytes / fluids,oral liquid,2020-05-13,2020-12-05,206,1,0,3,345,30
E000675,P00346,I0314,CNS / analgesia,oral liquid,2018-02-05,2018-06-20,135,1,0,0,,30
E000676,P00346,I0314,CNS / analgesia,oral liquid,2020-11-24,2021-03-18,114,1,0,1,888,30
E000677,P00346,I0314,CNS / analgesia,oral liquid,2023-06-25,2023-09-02,69,1,0,2,829,30
E000678,P00347,I0346,Immunologic,injection,2017-09-20,2018-03-17,178,1,0,0,,30
E000679,P00347,I0346,Immunologic,injection,2020-03-22,2020-04-30,39,1,0,1,736,30
E000680,P00348,I0071,Ophthalmic,oral solid,2016-09-13,2016-10-17,34,1,0,0,,30
E000681,P00349,I0277,Immunologic,inhalation,2017-11-12,2018-01-22,71,1,0,0,,30
E000682,P00350,I0257,Respiratory,inhalation,2015-02-23,2015-03-27,32,1,0,0,,30
E000683,P00351,I0197,Electrolytes / fluids,oral solid,2017-04-27,2017-06-29,63,1,0,0,,30
E000684,P00352,I0073,Electrolytes / fluids,oral liquid,2016-09-11,2017-03-25,195,1,0,0,,30
E000685,P00353,I0011,Cardiovascular,ophthalmic,2016-11-16,2017-02-27,103,1,0,0,,30
E000686,P00353,I0011,Cardiovascular,ophthalmic,2018-09-23,2018-10-07,14,1,0,1,573,30
E000687,P00353,I0011,Cardiovascular,ophthalmic,2019-09-21,2020-04-14,206,1,0,2,349,30
E000688,P00354,I0420,Oncology,oral solid,2017-06-11,2017-08-13,63,1,0,0,,30
E000689,P00354,I0420,Oncology,oral solid,2019-03-29,2019-06-22,85,1,0,1,593,30
E000690,P00355,I0313,Anti-infective,ophthalmic,2015-05-19,2015-08-09,82,1,0,0,,30
E000691,P00355,I0313,Anti-infective,ophthalmic,2016-05-18,2016-09-28,133,1,0,1,283,30
E000692,P00356,I0099,Immunologic,ophthalmic,2018-01-22,2018-07-28,187,1,0,0,,30
E000693,P00356,I0099,Immunologic,ophthalmic,2019-11-13,2020-06-16,216,1,0,1,473,30
E000694,P00356,I0099,Immunologic,ophthalmic,2020-09-13,2020-11-12,60,1,0,2,89,30
E000695,P00356,I0099,Immunologic,ophthalmic,2022-12-19,2023-03-01,72,1,0,3,767,30
E000696,P00357,I0425,Oncology,ophthalmic,2015-05-19,2015-10-07,141,1,0,0,,30
E000697,P00357,I0425,Oncology,ophthalmic,2017-05-05,2017-07-25,81,1,0,1,576,30
E000698,P00357,I0425,Oncology,ophthalmic,2019-05-25,2019-11-10,169,1,0,2,669,30
E000699,P00358,I0234,Cardiovascular,oral liquid,2016-06-20,2016-12-24,187,1,0,0,,30
E000700,P00358,I0234,Cardiovascular,oral liquid,2018-01-25,2018-06-14,140,1,0,1,397,30
E000701,P00359,I0116,CNS / analgesia,inhalation,2017-07-16,2017-08-10,25,1,0,0,,30
E000702,P00359,I0116,CNS / analgesia,inhalation,2018-05-20,2018-09-21,124,1,0,1,283,30
E000703,P00360,I0396,Respiratory,oral liquid,2016-04-18,2016-05-15,27,1,0,0,,30
E000704,P00361,I0020,Immunologic,injection,2015-07-10,2015-09-17,69,1,0,0,,30
E000705,P00362,I0319,Anti-infective,ophthalmic,2018-02-06,2018-04-18,71,1,0,0,,30
E000706,P00362,I0319,Anti-infective,ophthalmic,2018-10-05,2019-03-03,149,1,0,1,170,30
E000707,P00362,I0319,Anti-infective,ophthalmic,2019-12-24,2020-05-17,145,1,0,2,296,30
E000708,P00363,I0401,Cardiovascular,injection,2016-07-29,2016-10-10,73,1,0,0,,30
E000709,P00363,I0401,Cardiovascular,injection,2018-09-04,2019-01-07,125,1,0,1,694,30
E000710,P00364,I0147,Oncology,inhalation,2017-10-04,2017-12-27,84,1,0,0,,30
E000711,P00365,I0085,CNS / analgesia,inhalation,2015-11-09,2016-01-18,70,1,0,0,,30
E000712,P00365,I0085,CNS / analgesia,inhalation,2018-01-01,2018-04-01,90,1,0,1,714,30
E000713,P00366,I0374,Oncology,oral solid,2017-12-02,2018-01-02,31,1,0,0,,30
E000714,P00366,I0374,Oncology,oral solid,2018-09-28,2019-01-17,111,1,0,1,269,30
E000715,P00367,I0342,Anti-infective,oral liquid,2017-05-17,2017-07-10,54,1,0,0,,30
E000716,P00368,I0180,Anti-infective,oral solid,2017-11-17,2018-05-04,168,1,0,0,,30
E000717,P00369,I0205,Cardiovascular,injection,2016-07-08,2017-01-19,195,1,0,0,,30
E000718,P00370,I0270,Anaesthesia,injection,2016-07-11,2016-12-26,168,1,0,0,,30
E000719,P00370,I0270,Anaesthesia,injection,2017-12-27,2018-04-03,97,1,0,1,366,30
E000720,P00370,I0270,Anaesthesia,injection,2018-09-06,2018-12-26,111,1,0,2,156,30
E000721,P00371,I0321,Endocrine,inhalation,2017-01-23,2017-04-08,75,1,0,0,,30
E000722,P00372,I0263,Anti-infective,oral solid,2016-03-23,2016-04-14,22,1,0,0,,30
E000723,P00373,I0253,Oncology,injection,2017-11-02,2018-02-26,116,1,0,0,,30
E000724,P00374,I0398,Cardiovascular,inhalation,2015-01-18,2015-08-22,216,1,0,0,,30
E000725,P00375,I0191,CNS / analgesia,injection,2016-02-23,2016-06-20,118,1,0,0,,30
E000726,P00375,I0191,CNS / analgesia,injection,2017-04-13,2017-06-18,66,1,0,1,297,30
E000727,P00375,I0191,CNS / analgesia,injection,2017-11-01,2018-06-21,232,1,0,2,136,30
E000728,P00375,I0191,CNS / analgesia,injection,2020-02-03,2020-03-23,49,1,0,3,592,30
E000729,P00376,I0218,Anti-infective,inhalation,2016-04-06,2016-09-28,175,1,0,0,,30
E000730,P00377,I0302,Electrolytes / fluids,inhalation,2017-03-11,2017-06-29,110,1,0,0,,30
E000731,P00378,I0188,Immunologic,oral solid,2016-09-01,2016-09-26,25,1,0,0,,30
E000732,P00379,I0190,Ophthalmic,injection,2017-03-30,2017-05-02,33,1,0,0,,30
E000733,P00380,I0026,Cardiovascular,injection,2017-09-24,2017-12-02,69,1,0,0,,30
E000734,P00381,I0198,Respiratory,oral solid,2015-10-10,2016-02-28,141,1,0,0,,30
E000735,P00382,I0029,Anti-infective,inhalation,2016-07-21,2016-09-30,71,1,0,0,,30
E000736,P00383,I0167,Cardiovascular,oral liquid,2017-02-25,2017-06-09,104,1,0,0,,30
E000737,P00384,I0363,CNS / analgesia,oral solid,2016-10-03,2017-06-18,258,1,0,0,,30
E000738,P00384,I0363,CNS / analgesia,oral solid,2019-11-06,2020-05-19,195,1,0,1,871,30
E000739,P00385,I0111,Oncology,oral solid,2016-02-21,2016-06-20,120,1,0,0,,30
E000740,P00385,I0111,Oncology,oral solid,2018-01-23,2018-07-24,182,1,0,1,582,30
E000741,P00386,I0271,Respiratory,ophthalmic,2015-08-08,2015-09-04,27,1,0,0,,30
E000742,P00387,I0217,Anaesthesia,oral solid,2015-03-25,2015-05-09,45,1,0,0,,30
E000743,P00388,I0145,Respiratory,injection,2018-02-11,2018-12-31,323,1,0,0,,30
E000744,P00388,I0145,Respiratory,injection,2020-03-19,2020-04-18,30,1,0,1,444,30
E000745,P00388,I0145,Respiratory,injection,2020-12-21,2021-02-13,54,1,0,2,247,30
E000746,P00388,I0145,Respiratory,injection,2022-04-16,2022-08-01,107,1,0,3,427,30
E000747,P00388,I0145,Respiratory,injection,2024-12-23,2025-01-19,27,1,0,4,875,30
E000748,P00389,I0334,Anti-infective,ophthalmic,2017-07-12,2017-10-01,81,1,0,0,,30
E000749,P00389,I0334,Anti-infective,ophthalmic,2019-08-13,2019-09-08,26,1,0,1,681,30
E000750,P00389,I0334,Anti-infective,ophthalmic,2021-10-15,2021-11-25,41,1,0,2,768,30
E000751,P00389,I0334,Anti-infective,ophthalmic,2023-03-18,2023-05-22,65,1,0,3,478,30
E000752,P00390,I0089,Anaesthesia,oral liquid,2016-12-26,2017-01-24,29,1,0,0,,30
E000753,P00391,I0123,Anti-infective,oral liquid,2016-08-03,2016-10-08,66,1,0,0,,30
E000754,P00391,I0123,Anti-infective,oral liquid,2017-07-06,2017-09-19,75,1,0,1,271,30
E000755,P00391,I0123,Anti-infective,oral liquid,2018-10-24,2018-11-10,17,1,0,2,400,30
E000756,P00392,I0300,Respiratory,oral liquid,2016-01-08,2016-08-10,215,1,0,0,,30
E000757,P00393,I0308,Endocrine,oral solid,2017-12-25,2018-10-20,299,1,0,0,,30
E000758,P00394,I0403,Anti-infective,injection,2017-06-12,2017-11-25,166,1,0,0,,30
E000759,P00394,I0403,Anti-infective,injection,2018-01-08,2018-06-11,154,1,0,1,44,30
E000760,P00395,I0292,Respiratory,oral solid,2018-03-01,2018-05-04,64,1,0,0,,30
E000761,P00396,I0370,Oncology,inhalation,2016-10-06,2016-11-01,26,1,0,0,,30
E000762,P00397,I0282,Cardiovascular,ophthalmic,2017-09-05,2018-03-13,189,1,0,0,,30
E000763,P00398,I0283,Anaesthesia,inhalation,2017-04-01,2017-06-10,70,1,0,0,,30
E000764,P00399,I0303,Immunologic,ophthalmic,2016-02-23,2016-05-28,95,1,0,0,,30
E000765,P00400,I0111,Oncology,oral liquid,2016-11-12,2017-01-22,71,1,0,0,,30
E000766,P00400,I0111,Oncology,oral liquid,2017-10-25,2018-07-06,254,1,0,1,276,30
E000767,P00401,I0130,Respiratory,oral solid,2018-01-07,2018-02-07,31,1,0,0,,30
E000768,P00401,I0130,Respiratory,oral solid,2018-08-24,2019-02-23,183,1,0,1,198,30
E000769,P00401,I0130,Respiratory,oral solid,2019-04-06,2019-07-15,100,1,0,2,42,30
E000770,P00401,I0130,Respiratory,oral solid,2019-10-30,2020-02-01,94,1,0,3,107,30
E000771,P00402,I0335,Ophthalmic,ophthalmic,2016-12-21,2017-02-10,51,1,0,0,,30
E000772,P00402,I0335,Ophthalmic,ophthalmic,2019-07-11,2019-08-28,48,1,0,1,881,30
E000773,P00402,I0335,Ophthalmic,ophthalmic,2019-10-29,2020-02-15,109,1,0,2,62,30
E000774,P00403,I0404,Oncology,oral solid,2017-06-12,2018-02-26,259,1,0,0,,30
E000775,P00404,I0381,Electrolytes / fluids,oral liquid,2016-07-18,2016-10-23,97,1,0,0,,30
E000776,P00405,I0011,Oncology,ophthalmic,2016-04-18,2016-12-28,254,1,0,0,,30
E000777,P00405,I0011,Oncology,ophthalmic,2018-07-21,2018-10-21,92,1,0,1,570,30
E000778,P00405,I0011,Oncology,ophthalmic,2019-08-07,2019-11-05,90,1,0,2,290,30
E000779,P00405,I0011,Oncology,ophthalmic,2020-10-09,2021-03-01,143,1,0,3,339,30
E000780,P00406,I0119,Cardiovascular,injection,2017-08-04,2017-10-18,75,1,0,0,,30
E000781,P00407,I0365,Oncology,inhalation,2018-01-14,2018-02-19,36,1,0,0,,30
E000782,P00407,I0365,Oncology,inhalation,2018-12-25,2019-02-08,45,1,0,1,309,30
E000783,P00408,I0068,Endocrine,ophthalmic,2016-03-22,2016-04-08,17,1,0,0,,30
E000784,P00409,I0166,Ophthalmic,oral solid,2018-01-12,2018-03-11,58,1,0,0,,30
E000785,P00409,I0166,Ophthalmic,oral solid,2019-03-24,2019-05-18,55,1,0,1,378,30
E000786,P00409,I0166,Ophthalmic,oral solid,2021-05-01,2021-09-19,141,1,0,2,714,30
E000787,P00409,I0166,Ophthalmic,oral solid,2023-07-27,2023-08-15,19,1,0,3,676,30
E000788,P00410,I0116,Anaesthesia,oral liquid,2017-03-06,2019-12-09,1008,1,0,0,,30
E000789,P00410,I0116,Anaesthesia,oral liquid,2020-11-22,2021-01-15,54,1,0,1,349,30
E000790,P00411,I0352,Respiratory,oral liquid,2015-04-15,2016-01-16,276,1,0,0,,30
E000791,P00411,I0352,Respiratory,oral liquid,2017-11-26,2017-12-13,17,1,0,1,680,30
E000792,P00411,I0352,Respiratory,oral liquid,2019-01-27,2019-02-24,28,1,0,2,410,30
E000793,P00411,I0352,Respiratory,oral liquid,2021-01-16,2021-02-23,38,1,0,3,692,30
E000794,P00411,I0352,Respiratory,oral liquid,2023-04-07,2023-05-26,49,1,0,4,773,30
E000795,P00412,I0370,Anti-infective,injection,2016-11-16,2017-06-14,210,1,0,0,,30
E000796,P00413,I0081,CNS / analgesia,injection,2017-09-29,2017-11-20,52,1,0,0,,30
E000797,P00414,I0271,Electrolytes / fluids,inhalation,2016-11-27,2017-02-05,70,1,0,0,,30
E000798,P00415,I0166,Cardiovascular,injection,2017-03-03,2017-04-28,56,1,0,0,,30
E000799,P00416,I0136,Endocrine,oral solid,2018-01-08,2018-03-09,60,1,0,0,,30
E000800,P00416,I0136,Endocrine,oral solid,2020-02-17,2020-06-07,111,1,0,1,710,30
E000801,P00416,I0136,Endocrine,oral solid,2022-06-20,2022-08-16,57,1,0,2,743,30
E000802,P00417,I0152,Cardiovascular,oral liquid,2016-02-03,2016-04-21,78,1,0,0,,30
E000803,P00417,I0152,Cardiovascular,oral liquid,2017-04-21,2017-06-01,41,1,0,1,365,30
E000804,P00418,I0412,Anaesthesia,injection,2017-05-05,2017-10-05,153,1,0,0,,30
E000805,P00419,I0112,Anaesthesia,inhalation,2015-09-09,2016-05-17,251,1,0,0,,30
E000806,P00419,I0112,Anaesthesia,inhalation,2017-01-12,2017-07-28,197,1,0,1,240,30
E000807,P00419,I0112,Anaesthesia,inhalation,2017-11-17,2018-01-04,48,1,0,2,112,30
E000808,P00420,I0426,Anti-infective,injection,2015-01-20,2015-08-02,194,1,0,0,,30
E000809,P00420,I0426,Anti-infective,injection,2017-11-15,2018-02-01,78,1,0,1,836,30
E000810,P00421,I0043,Electrolytes / fluids,oral solid,2015-08-26,2015-12-15,111,1,0,0,,30
E000811,P00421,I0043,Electrolytes / fluids,oral solid,2016-06-06,2017-05-28,356,1,0,1,174,30
E000812,P00422,I0168,Cardiovascular,oral solid,2016-01-12,2016-11-19,312,1,0,0,,30
E000813,P00423,I0289,Electrolytes / fluids,oral liquid,2015-10-17,2015-12-14,58,1,0,0,,30
E000814,P00423,I0289,Electrolytes / fluids,oral liquid,2016-06-06,2016-08-22,77,1,0,1,175,30
E000815,P00424,I0269,Ophthalmic,inhalation,2015-07-23,2015-09-03,42,1,0,0,,30
E000816,P00424,I0269,Ophthalmic,inhalation,2016-09-04,2017-09-08,369,1,0,1,367,30
E000817,P00424,I0269,Ophthalmic,inhalation,2019-05-06,2019-06-03,28,1,0,2,605,30
E000818,P00424,I0269,Ophthalmic,inhalation,2021-11-12,2022-02-09,89,1,0,3,893,30
E000819,P00425,I0159,Cardiovascular,oral solid,2015-07-05,2016-07-26,387,1,0,0,,30
E000820,P00425,I0159,Cardiovascular,oral solid,2016-11-04,2016-12-15,41,1,0,1,101,30
E000821,P00426,I0101,CNS / analgesia,ophthalmic,2017-07-15,2017-09-25,72,1,0,0,,30
E000822,P00427,I0392,CNS / analgesia,oral solid,2016-04-25,2017-02-11,292,1,0,0,,30
E000823,P00428,I0357,Anaesthesia,ophthalmic,2018-04-13,2018-06-14,62,1,0,0,,30
E000824,P00428,I0357,Anaesthesia,ophthalmic,2020-07-31,2020-11-01,93,1,0,1,778,30
E000825,P00429,I0336,Immunologic,oral solid,2015-06-29,2015-08-05,37,1,0,0,,30
E000826,P00430,I0340,Anaesthesia,oral liquid,2016-04-04,2017-06-29,451,1,0,0,,30
